정부,대통령,명칭,이름,임기시작,임기종료,링크
제5공화국,전두환,법무부 장관,김성기,1985년 7월,1987년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%133
제5공화국,전두환,법무부 장관,정해창,1987년 5월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%134
제5공화국,전두환,국방부 장관,주영복,1980년 9월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%135
제5공화국,전두환,국방부 장관,윤성민,1982년 5월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%136
제5공화국,전두환,국방부 장관,이기백,1986년 1월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%137
제5공화국,전두환,국방부 장관,정호용,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%138
제5공화국,전두환,문교부 장관,이규호,1980년 9월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%139
제5공화국,전두환,문교부 장관,권이혁,1983년 10월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%140
제5공화국,전두환,문교부 장관,손제석,1985년 2월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%141
제5공화국,전두환,문교부 장관,서명원,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%142
제5공화국,전두환,체육부 장관,노태우,1982년 3월,1982년 3월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%144
제5공화국,전두환,체육부 장관,이원경,1982년 4월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%145
제5공화국,전두환,체육부 장관,이영호,1983년 10월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%146
제5공화국,전두환,체육부 장관,박세직,1986년 1월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%147
제5공화국,전두환,체육부 장관,이세기,1986년 8월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%148
제5공화국,전두환,체육부 장관,조상호,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%149
제5공화국,전두환,농림수산부 장관,정종택,1980년 9월,1980년 9월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%150
제5공화국,전두환,농림수산부 장관,고건,1981년 3월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%151
제5공화국,전두환,농림수산부 장관,박종문,1982년 5월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%152
제5공화국,전두환,농림수산부 장관,황인성,1985년 2월,1987년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%153
제5공화국,전두환,농림수산부 장관,김주호,1987년 5월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%154
제5공화국,전두환,상공부 장관,서석준,1980년 9월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%155
제5공화국,전두환,상공부 장관,김동휘,1982년 5월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%156
제5공화국,전두환,상공부 장관,금진호,1983년 10월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%157
제5공화국,전두환,상공부 장관,나웅배,1986년 8월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%158
제5공화국,전두환,동력자원부 장관,박봉환,1980년 9월,1981년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%159
제5공화국,전두환,동력자원부 장관,이선기,1982년 1월,1982년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%160
제5공화국,전두환,동력자원부 장관,서상철,1982년 6월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%161
제5공화국,전두환,동력자원부 장관,최동규,1983년 10월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%162
제5공화국,전두환,동력자원부 장관,최창락,1986년 1월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%163
제5공화국,전두환,건설부 장관,김주남,1980년 9월,1981년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%164
제5공화국,전두환,건설부 장관,김종호,1982년 1월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%165
제5공화국,전두환,건설부 장관,김성배,1983년 10월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%166
제5공화국,전두환,건설부 장관,이규효,1986년 1월,1987년 9월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%167
제5공화국,전두환,건설부 장관,최동섭,1987년 12월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%168
제5공화국,전두환,보건사회부 장관,천명기,1980년 9월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%169
제5공화국,전두환,보건사회부 장관,김정례,1982년 5월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%170
제5공화국,전두환,보건사회부 장관,이해원,1985년 2월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%171
제5공화국,전두환,노동부 장관,권중동,1981년 4월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%173
제5공화국,전두환,노동부 장관,정한주,1982년 5월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%174
제5공화국,전두환,노동부 장관,조철권,1985년 2월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%175
제5공화국,전두환,노동부 장관,이헌기,1986년 8월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%176
제5공화국,전두환,교통부 장관,고건,1980년 9월,1980년 9월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%177
제5공화국,전두환,교통부 장관,윤자중,1981년 3월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%178
제5공화국,전두환,교통부 장관,이희성,1982년 5월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%179
제5공화국,전두환,교통부 장관,손수익,1983년 10월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%180
제5공화국,전두환,교통부 장관,차규헌,1986년 8월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%181
제5공화국,전두환,체신부 장관,김기철,1980년 9월,1980년 9월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%182
제5공화국,전두환,체신부 장관,최광수,1981년 3월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%183
제5공화국,전두환,체신부 장관,최순달,1982년 5월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%184
제5공화국,전두환,체신부 장관,김성진,1983년 10월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%185
제5공화국,전두환,체신부 장관,이자헌,1985년 2월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%186
제5공화국,전두환,체신부 장관,이대순,1986년 8월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%187
제5공화국,전두환,체신부 장관,오명,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%188
제5공화국,전두환,문화공보부 장관,이광표,1980년 9월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%189
제5공화국,전두환,문화공보부 장관,이진희,1982년 5월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%190
제5공화국,전두환,문화공보부 장관,이원홍,1985년 2월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%191
제5공화국,전두환,문화공보부 장관,이웅희,1986년 8월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%192
제5공화국,전두환,총무처 장관,김용휴,1980년 9월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%193
제5공화국,전두환,총무처 장관,박찬긍,1982년 5월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%194
제5공화국,전두환,총무처 장관,박세직,1985년 2월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%195
제5공화국,전두환,총무처 장관,정관용,1986년 1월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%196
제5공화국,전두환,총무처 장관,장기오,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%197
제5공화국,전두환,과학기술처 장관,이정오,1980년 9월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%198
제5공화국,전두환,과학기술처 장관,김성진,1985년 2월,1985년 8월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%199
제5공화국,전두환,과학기술처 장관,전학제,1986년 1월,1986년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%200
제5공화국,전두환,과학기술처 장관,이태섭,1986년 8월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%201
제5공화국,전두환,과학기술처 장관,박긍식,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%202
제5공화국,전두환,정무제1장관,정종택,1981년 4월,1982년 4월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%204
제5공화국,전두환,정무제1장관,오세응,1982년 5월,1983년 7월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%205
제5공화국,전두환,정무제1장관,이태섭,1983년 10월,1983년 10월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%206
제5공화국,전두환,정무제1장관,정재철,1985년 2월,1987년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%207
제5공화국,전두환,정무제1장관,조기상,1987년 5월,1987년 5월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%208
제5공화국,전두환,정무제1장관,이종률,1987년 7월,1987년 12월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%209
제5공화국,전두환,정무제2장관,노태우,1981년 7월,1982년 1월,https://ko.wikipedia.org/wiki/%EC%A0%84%EB%91%90%ED%99%98_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%211
제6공화국,문재인,대통령,문재인,2017년 05월 10일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A8
제6공화국,문재인,국무총리,이낙연,2017년 05월 31일,2020년 01월 13일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A9
제6공화국,문재인,국무총리,정세균,2020년 01월 14일,2021년 04월 16일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A10
제6공화국,문재인,국무총리,홍남기,2021년 04월 16일,2021년 05월 13일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A11
제6공화국,문재인,국무총리,김부겸,2021년 05월 14일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A12
제6공화국,문재인,경제부총리 겸 기획재정부 장관,김동연,2017년 06월 09일,2018년 12월 10일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A13
제6공화국,문재인,경제부총리 겸 기획재정부 장관,홍남기,2018년 12월 11일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A14
제6공화국,문재인,사회부총리 겸 교육부 장관,김상곤,2017년 07월 04일,2018년 10월 02일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A15
제6공화국,문재인,사회부총리 겸 교육부 장관,유은혜,2018년 10월 02일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A16
제6공화국,문재인,과학기술정보통신부 장관,유영민,2017년 07월 11일,2019년 09월 08일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A17
제6공화국,문재인,과학기술정보통신부 장관,최기영,2019년 09월 09일,2021년 05월 13일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A18
제6공화국,문재인,과학기술정보통신부 장관,임혜숙,2021년 05월 14일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A19
제6공화국,문재인,외교부 장관,강경화,2017년 06월 18일,2021년 02월 09일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A20
제6공화국,문재인,외교부 장관,정의용,2021년 02월 09일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A21
제6공화국,문재인,통일부 장관,조명균,2017년 07월 03일,2019년 04월 08일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A22
제6공화국,문재인,통일부 장관,김연철,2019년 04월 08일,2020년 06월 19일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A23
제6공화국,문재인,통일부 장관,서호,2020년 06월 19일,2020년 07월 27일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A24
제6공화국,문재인,통일부 장관,이인영,2020년 07월 27일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A25
제6공화국,문재인,법무부 장관,박상기,2017년 07월 19일,2019년 09월 08일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A26
제6공화국,문재인,법무부 장관,조국,2019년 09월 09일,2019년 10월 14일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A27
제6공화국,문재인,법무부 장관,김오수,2019년 10월 14일,2020년 01월 01일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A28
제6공화국,문재인,법무부 장관,추미애,2020년 01월 02일,2021년 01월 27일,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A29
제6공화국,문재인,법무부 장관,박범계,2021년 01월 28일,현재,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%9E%AC%EC%9D%B8_%EC%A0%95%EB%B6%80#%EB%82%B4%EA%B0%81_%EA%B5%AC%EC%84%B1%EC%9B%90_%EB%AA%85%EB%8B%A30
